Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Brandon Tanev,Seadra,40.4,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,14.22195122,-1,5.4,0,-0.1,2.5,0.377514793,0.231360947,0.963313609,0.461538462,0.271597633,0.947928994
Brandt Clarke,Farfetch'd,68.5,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,13.64444444,1.3,0.2,0,0.1,0,0.334911243,0.559763314,0.479289941,0.461538462,0.678698225,0.392307692
Brayden McNabb,Tangela,19.2,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,19.84390244,-3.4,8.6,0,-1.3,1,0.84852071,0.059171598,0.994674556,0.461538462,0.080473373,0.761538462
Brayden Pachal,Lickitung,67.3,108,90,55,75,60,75,30,0.834661355,0.304780876,0.631474104,0.458167331,0.623505976,0.085657371,16.62,0,0.5,0,0.2,-0.5,0.595266272,0.390532544,0.535502959,0.461538462,0.739053254,0.18816568
Brayden Point,Houndoom,65.6,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,19.6695122,20.2,-2,10.9,0.1,3.3,0.836686391,0.990532544,0.169822485,0.995857988,0.678698225,0.978698225
Brayden Schenn,Houndoom,49.2,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,18.42804878,2.1,-4,0.8,0,0.6,0.73964497,0.622485207,0.072189349,0.783431953,0.463905325,0.638461538
Brendan Gallagher,Sandshrew,51.7,27,50,75,85,20,30,40,0.28685259,0.555776892,0.762948207,0.019920319,0.057768924,0.187250996,14.28108108,1.3,2,-1.8,0,-0.3,0.385798817,0.559763314,0.773964497,0.019526627,0.463905325,0.253254438
Brendan Gaunce,Bulbasaur,80.3,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,10.46,-0.2,-0.4,0,0,-0.2,0.101775148,0.346745562,0.359763314,0.461538462,0.463905325,0.293491124
Brendan Lemieux,Togepi,56,175,35,20,65,40,65,20,0.081673307,0.029880478,0.503984064,0.199203187,0.488047809,0.035856574,10.18222222,-1.5,0.6,0,0.2,-1.8,0.081656805,0.170414201,0.555621302,0.461538462,0.739053254,0.017751479
Brendan Smith,Corsola,80,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,15.55333333,-1.8,2.3,0,0.3,-0.7,0.487573964,0.14556213,0.800591716,0.461538462,0.771005917,0.139053254
Brenden Dillon,Tangela,58.9,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,19.58780488,0,8.8,0.1,-1.8,0.1,0.831952663,0.390532544,0.997633136,0.673372781,0.055621302,0.437278107
Brent Burns,Tyranitar,76.8,248,100,134,110,95,100,61,0.922310757,0.998007968,0.920318725,0.832669323,0.892430279,0.470119522,23.22073171,16.2,1.4,2.6,1.3,0,0.965680473,0.978698225,0.701183432,0.89112426,0.90887574,0.392307692
Brett Howden,Squirtle,73.8,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,13.05925926,-3.6,0.3,0,0,-1,0.288757396,0.050295858,0.493491124,0.461538462,0.463905325,0.088757396
Brett Kulak,Drowzee,55.9,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,17.5097561,-2.2,-1.7,-0.1,0.3,0.3,0.682840237,0.118343195,0.195266272,0.237869822,0.771005917,0.520710059
Brett Leason,Vulpix,88.4,37,38,41,40,50,65,65,0.107569721,0.147410359,0.153386454,0.336653386,0.488047809,0.5,10.89259259,-1.2,-5.5,-0.1,0,0.2,0.128994083,0.198816568,0.040828402,0.237869822,0.463905325,0.480473373
Brett Pesce,Yanma,44,193,65,65,45,75,45,95,0.549800797,0.446215139,0.211155378,0.647410359,0.195219124,0.848605578,22.00487805,0.3,-0.2,0.9,-0.8,2.7,0.94556213,0.437278107,0.398224852,0.79408284,0.138461538,0.960946746
Brett Ritchie,Kabuto,54,140,30,80,90,55,45,55,0.041832669,0.625498008,0.800796813,0.388446215,0.195219124,0.38247012,10.05,4.4,1.9,0,0,0.6,0.072189349,0.767455621,0.762721893,0.461538462,0.463905325,0.638461538
Brett Seney,Farfetch'd,81,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,13.12857143,0.5,0.6,0,0,0,0.294674556,0.467455621,0.555621302,0.461538462,0.463905325,0.392307692
Brian Dumoulin,Poliwhirl,32,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,20.64146341,-2.4,1.2,0,-0.8,2.4,0.895857988,0.107100592,0.666272189,0.461538462,0.138461538,0.943786982
Brock Boeser,Flaaffy,54.6,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,17.24189189,0.3,-5.9,1.4,0,-0.7,0.65443787,0.437278107,0.027810651,0.829585799,0.463905325,0.139053254
Brock McGinn,Seadra,42.2,117,55,65,95,95,45,85,0.358565737,0.446215139,0.834661355,0.832669323,0.195219124,0.731075697,13.03333333,1.8,3.7,0,-2.2,2.5,0.286390533,0.601775148,0.901775148,0.461538462,0.044970414,0.947928994
Brock Nelson,Houndoom,45.8,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,18.43536585,15.4,-3.9,0.1,1.6,1.7,0.740828402,0.975147929,0.075739645,0.673372781,0.936686391,0.873964497
Bryan Rust,Pidgeotto,50.3,17,63,60,55,50,50,71,0.498007968,0.356573705,0.356573705,0.336653386,0.272908367,0.609561753,17.9,0.5,-1.5,-1.7,-0.5,0.6,0.713609467,0.467455621,0.210650888,0.022485207,0.180473373,0.638461538
Buddy Robinson,Farfetch'd,64.1,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,11.77777778,1.4,1,0,0,0,0.184615385,0.568047337,0.626627219,0.461538462,0.463905325,0.392307692
Byron Froese,Corsola,58.1,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,9.955555556,0.4,1.3,0,0.1,-0.3,0.062721893,0.452071006,0.686982249,0.461538462,0.678698225,0.253254438
Cal Clutterbuck,Corsola,56.7,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,12.2244898,1.6,0.7,0,1.2,-0.8,0.227218935,0.579881657,0.575147929,0.461538462,0.899408284,0.120118343
Cal Foote,Drowzee,63.1,96,60,48,45,43,90,42,0.446215139,0.211155378,0.211155378,0.243027888,0.812749004,0.22310757,15.114,-0.3,-0.6,0,0.6,-1.7,0.456804734,0.326035503,0.332544379,0.461538462,0.831360947,0.019526627
Cale Fleury,Wartortle,85.1,8,59,63,80,65,80,58,0.402390438,0.392430279,0.709163347,0.539840637,0.699203187,0.420318725,13.30833333,0.1,0.7,0,0.1,0,0.306508876,0.408284024,0.575147929,0.461538462,0.678698225,0.392307692
Cale Makar,Entei,36,244,115,115,85,90,75,100,0.966135458,0.938247012,0.762948207,0.796812749,0.623505976,0.896414343,26.37833333,9.4,4.8,2.4,-0.8,3.5,1,0.91183432,0.950295858,0.881656805,0.138461538,0.982248521
Caleb Jones,Slowbro,70.3,80,95,75,110,100,80,30,0.890438247,0.555776892,0.920318725,0.878486056,0.699203187,0.085657371,19.20547945,3.7,4.2,0.2,0.5,-0.8,0.798816568,0.732544379,0.921893491,0.70295858,0.815384615,0.120118343
Calen Addison,Girafarig,64.5,203,70,80,65,90,65,85,0.625498008,0.625498008,0.503984064,0.796812749,0.488047809,0.731075697,16.11935484,2.9,-1.2,1.1,0,0.4,0.536094675,0.683431953,0.243195266,0.814201183,0.463905325,0.556213018
Calle Jarnkrok,Raichu,74.5,26,60,90,55,90,80,100,0.446215139,0.770916335,0.356573705,0.796812749,0.699203187,0.896414343,14.38219178,8.9,0.3,0.5,0.2,0.9,0.392899408,0.896449704,0.493491124,0.74556213,0.739053254,0.732544379
Calle Rosen,Murkrow,69.8,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,15.6,10.4,-0.9,0.1,-0.2,0.7,0.49112426,0.931360947,0.279881657,0.673372781,0.241420118,0.681656805
Calvin De Haan,Corsola,87.7,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,13.53396226,-0.9,2.7,0,0.7,-0.4,0.326627219,0.247337278,0.839053254,0.461538462,0.846745562,0.219526627
Cam Fowler,Murkrow,31.4,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,24.17317073,5.5,-2.4,1.4,-3.3,1.3,0.983431953,0.811242604,0.141420118,0.829585799,0.017751479,0.814792899
Cam York,Miltank,80.2,241,95,80,105,40,70,100,0.890438247,0.625498008,0.90438247,0.199203187,0.565737052,0.896414343,19.6462963,2.2,2.5,-1.3,0.1,1.8,0.835502959,0.630177515,0.821301775,0.037869822,0.678698225,0.89112426
Carl Grundstrom,Kabuto,50.2,140,30,80,90,55,45,55,0.041832669,0.625498008,0.800796813,0.388446215,0.195219124,0.38247012,10.75438596,5.7,1,0.1,-1,-0.4,0.117159763,0.820118343,0.626627219,0.673372781,0.111242604,0.219526627
Carson Meyer,Staryu,66.8,120,30,45,55,70,55,85,0.041832669,0.173306773,0.356573705,0.603585657,0.344621514,0.731075697,9.721428571,-0.8,0.6,0,0,0.5,0.05443787,0.258579882,0.555621302,0.461538462,0.463905325,0.595266272
Carson Soucy,Togetic,65.7,176,55,40,85,80,105,40,0.358565737,0.12749004,0.762948207,0.695219124,0.924302789,0.187250996,16.28974359,-0.3,2,0.2,2.1,-1.6,0.553846154,0.326035503,0.773964497,0.70295858,0.966863905,0.027810651
Carter Verhaeghe,Houndoom,54.7,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,17.49753086,18.2,-5.1,2.4,0,1.7,0.680473373,0.98816568,0.050887574,0.881656805,0.463905325,0.873964497
Casey Cizikas,Exeggcute,63.5,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,14.53580247,-4.6,0.8,-0.1,-1.5,-0.1,0.404733728,0.022485207,0.593491124,0.237869822,0.063313609,0.340828402
Casey Fitzgerald,Delibird,91.3,225,45,55,45,65,45,75,0.217131474,0.304780876,0.211155378,0.539840637,0.195219124,0.625498008,11.91481481,-1,-1.6,0,-0.9,0.7,0.196449704,0.231360947,0.201775148,0.461538462,0.123668639,0.681656805
Casey Mittelstadt,Xatu,90.9,178,65,75,70,95,70,95,0.549800797,0.555776892,0.571713147,0.832669323,0.565737052,0.848605578,15.72804878,2.3,0.7,1.9,0,1.3,0.506508876,0.637869822,0.575147929,0.863313609,0.463905325,0.814792899
Chad Ruhwedel,Corsola,79.8,222,55,55,85,65,85,35,0.358565737,0.304780876,0.762948207,0.539840637,0.772908367,0.139442231,14.56808511,0.7,1.9,0,0.4,-0.4,0.408284024,0.490532544,0.762721893,0.461538462,0.795266272,0.219526627
Chandler Stephenson,Yanma,47.5,193,65,65,45,75,45,95,0.549800797,0.446215139,0.211155378,0.647410359,0.195219124,0.848605578,19.01234568,-0.2,0.2,2.2,-1.4,1.6,0.786982249,0.346745562,0.479289941,0.875147929,0.071005917,0.859171598
Charles Hudon,Squirtle,75.5,7,44,48,65,50,64,43,0.19123506,0.211155378,0.503984064,0.336653386,0.442231076,0.229083665,10.77777778,-0.3,0,0,0,0,0.120710059,0.326035503,0.441420118,0.461538462,0.463905325,0.392307692
Charlie Coyle,Sneasel,60.7,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,16.96341463,4.7,-0.7,-0.6,0.7,1.9,0.627218935,0.781065089,0.315976331,0.104142012,0.846745562,0.904142012
Charlie McAvoy,Lapras,79.4,131,130,85,80,85,95,60,0.978087649,0.729083665,0.709163347,0.752988048,0.844621514,0.446215139,22.30149254,6.5,1.8,0.6,1.8,-0.2,0.950295858,0.847337278,0.750295858,0.75739645,0.952071006,0.293491124
Chris Kreider,Tyranitar,64.9,248,100,134,110,95,100,61,0.922310757,0.998007968,0.920318725,0.832669323,0.892430279,0.470119522,18.41265823,13,2.9,0.7,1.6,-0.4,0.738461538,0.953254438,0.853254438,0.771597633,0.936686391,0.219526627
Chris Tanev,Umbreon,55.9,197,95,65,110,60,130,65,0.890438247,0.446215139,0.920318725,0.458167331,0.980079681,0.5,20.12,2.6,7.5,-0.1,1.7,0.9,0.86035503,0.66035503,0.985207101,0.237869822,0.944970414,0.732544379
Chris Tierney,Bulbasaur,74.5,1,45,49,49,65,65,45,0.217131474,0.221115538,0.250996016,0.539840637,0.488047809,0.260956175,10.86388889,-0.4,-0.5,0,0.1,-0.3,0.126627219,0.314201183,0.346153846,0.461538462,0.678698225,0.253254438
Chris Wideman,Oddish,64.5,43,45,50,55,75,65,30,0.217131474,0.249003984,0.356573705,0.647410359,0.488047809,0.085657371,13.51086957,-1.1,-4.8,0.4,0,-1.4,0.324260355,0.21183432,0.058579882,0.731360947,0.463905325,0.046745562
Christian Dvorak,Spearow,37.4,21,40,60,30,31,31,70,0.151394422,0.356573705,0.055776892,0.079681275,0.071713147,0.573705179,16.8609375,0.9,-3.7,-1.4,-4.1,0.9,0.617751479,0.518343195,0.084023669,0.033727811,0.007692308,0.732544379
Christian Fischer,Sandshrew,60.8,27,50,75,85,20,30,40,0.28685259,0.555776892,0.762948207,0.019920319,0.057768924,0.187250996,14.845,2.3,1.1,-0.3,-0.9,0.1,0.434319527,0.637869822,0.644970414,0.159763314,0.123668639,0.437278107
Christian Wolanin,Nidorino,74.8,33,61,72,57,55,55,65,0.492031873,0.523904382,0.390438247,0.388446215,0.344621514,0.5,15.75625,0.7,-1.9,0,0,0.3,0.50887574,0.490532544,0.175739645,0.461538462,0.463905325,0.520710059
Claude Giroux,Victreebel,49.4,71,80,105,65,100,60,70,0.747011952,0.894422311,0.503984064,0.878486056,0.410358566,0.573705179,18.79634146,21.4,1.9,2.9,-1.4,0.5,0.776331361,0.991715976,0.762721893,0.904142012,0.071005917,0.595266272
Clayton Keller,Houndoom,47.8,229,75,90,50,110,80,95,0.685258964,0.770916335,0.28685259,0.938247012,0.699203187,0.848605578,20.75,14.7,-2.6,0.9,1.5,0.8,0.899408284,0.971597633,0.128402367,0.79408284,0.927218935,0.707692308
Cody Ceci,Tangela,19.8,114,65,55,115,100,40,60,0.549800797,0.304780876,0.940239044,0.878486056,0.133466135,0.446215139,20.135,-4.8,2.8,0,-1.5,0.7,0.862721893,0.018934911,0.846745562,0.461538462,0.063313609,0.681656805
Cody Glass,Omastar,75.4,139,70,60,125,115,70,55,0.625498008,0.356573705,0.96812749,0.956175299,0.565737052,0.38247012,14.76666667,-0.1,4.3,1.8,0.1,-0.1,0.429585799,0.371005917,0.924852071,0.855621302,0.678698225,0.340828402
Cole Caufield,Sneasel,39.2,215,55,95,55,35,75,115,0.358565737,0.820717131,0.356573705,0.119521912,0.623505976,0.966135458,18.05,9,-3.6,-2.1,0,1.4,0.719526627,0.899408284,0.089349112,0.013609467,0.463905325,0.830769231
Cole Guttman,Aipom,73.7,190,55,70,55,40,55,85,0.358565737,0.501992032,0.356573705,0.199203187,0.344621514,0.731075697,14.55714286,1.3,-0.9,-0.3,0,0.3,0.407100592,0.559763314,0.279881657,0.159763314,0.463905325,0.520710059
Cole Koepke,Staryu,73.9,120,30,45,55,70,55,85,0.041832669,0.173306773,0.356573705,0.603585657,0.344621514,0.731075697,9.1,-0.9,-0.4,0,0,0.4,0.035502959,0.247337278,0.359763314,0.461538462,0.463905325,0.556213018
Cole McWard,Farfetch'd,99.7,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,14.22,0.2,-0.6,0,0,0.1,0.376331361,0.421893491,0.332544379,0.461538462,0.463905325,0.437278107
Cole Perfetti,Magcargo,64.5,219,50,50,120,80,80,30,0.28685259,0.249003984,0.958167331,0.695219124,0.699203187,0.085657371,14.96862745,-1.1,2.4,0.4,0,-0.6,0.444970414,0.21183432,0.810650888,0.731360947,0.463905325,0.160946746
Cole Sillinger,Slugma,77.6,218,40,40,40,70,40,20,0.151394422,0.12749004,0.153386454,0.603585657,0.133466135,0.035856574,13.309375,-6.3,-1.8,0.4,-0.7,-1.4,0.307692308,0.004733728,0.186390533,0.731360947,0.153254438,0.046745562
Cole Smith,Bayleef,51.3,153,60,62,80,63,80,60,0.446215139,0.38247012,0.709163347,0.498007968,0.699203187,0.446215139,12.74202899,-3.7,2.2,0,0.7,0.3,0.265088757,0.04556213,0.79112426,0.461538462,0.846745562,0.520710059
Colin Blackwell,Ledian,64.6,166,55,35,50,55,110,85,0.358565737,0.091633466,0.28685259,0.388446215,0.944223108,0.731075697,11.8,-2.9,-2.6,0,2,2.6,0.18816568,0.071597633,0.128402367,0.461538462,0.962721893,0.955029586
Colin Miller,Meganium,79.7,154,80,82,100,83,100,80,0.747011952,0.675298805,0.876494024,0.725099602,0.892430279,0.671314741,16.7721519,1.3,2.6,0.7,0.8,1.1,0.608284024,0.559763314,0.830177515,0.771597633,0.859171598,0.782840237
Colin White (C),Onix,58,95,35,45,160,30,45,70,0.081673307,0.173306773,0.988047809,0.06374502,0.195219124,0.573705179,9.635294118,-2,2.3,-0.7,0,0,0.050887574,0.129585799,0.800591716,0.087573964,0.463905325,0.392307692
Colton Parayko,Azumarill,6,184,100,50,80,50,80,50,0.922310757,0.249003984,0.709163347,0.336653386,0.699203187,0.324701195,23.00379747,-4.3,6.9,-0.4,-0.7,0.6,0.960946746,0.027810651,0.981065089,0.138461538,0.153254438,0.638461538
Colton Sissons,Mankey,38.9,56,40,80,35,35,45,70,0.151394422,0.625498008,0.099601594,0.119521912,0.195219124,0.573705179,15.82682927,3.3,-4.3,-0.5,-3.4,1.7,0.515976331,0.715384615,0.068639053,0.119526627,0.014792899,0.873964497
Colton White,Skiploom,60.2,188,55,45,50,45,65,80,0.358565737,0.173306773,0.28685259,0.274900398,0.488047809,0.671314741,14.53043478,-4.7,0,0,-0.1,0.6,0.403550296,0.020710059,0.441420118,0.461538462,0.271597633,0.638461538
Connor Brown,Nidorina,83.6,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,16.775,-0.3,0,0,-0.3,0.2,0.609467456,0.326035503,0.441420118,0.461538462,0.214792899,0.480473373
Connor Clifton,Tentacruel,65.2,73,80,70,65,80,120,100,0.747011952,0.501992032,0.503984064,0.695219124,0.970119522,0.896414343,17.87564103,0.6,-1.2,0.1,0.9,0.9,0.711242604,0.481656805,0.243195266,0.673372781,0.868639053,0.732544379
Connor Dewar,Togetic,43.1,176,55,40,85,80,105,40,0.358565737,0.12749004,0.762948207,0.695219124,0.924302789,0.187250996,10.9617284,-5.4,3.3,0,0.4,0.2,0.132544379,0.012426036,0.879289941,0.461538462,0.795266272,0.480473373
Connor MacKey,Bellsprout,75.5,69,50,75,35,70,30,40,0.28685259,0.555776892,0.099601594,0.603585657,0.057768924,0.187250996,14.04666667,2.7,-4.5,0,-0.3,-0.5,0.360946746,0.671005917,0.063905325,0.461538462,0.214792899,0.18816568
Connor McDavid,Raikou,55.9,243,90,85,75,115,100,115,0.834661355,0.729083665,0.631474104,0.956175299,0.892430279,0.966135458,22.38536585,28.3,-0.3,10.9,1.2,6.3,0.955029586,1,0.378106509,0.995857988,0.899408284,1
Connor McMichael,Charmander,81.4,4,39,52,43,60,50,65,0.113545817,0.278884462,0.1812749,0.458167331,0.272908367,0.5,8.85,-0.6,-1.7,0,0,0.2,0.023668639,0.292307692,0.195266272,0.461538462,0.463905325,0.480473373
Connor Murphy,Poliwhirl,31.8,61,65,65,65,50,50,90,0.549800797,0.446215139,0.503984064,0.336653386,0.272908367,0.792828685,19.39,1,4.4,0,-1.5,1.3,0.818934911,0.527218935,0.928402367,0.461538462,0.063313609,0.814792899
Conor Garland,Tauros,68.1,128,75,100,95,40,70,110,0.685258964,0.860557769,0.834661355,0.199203187,0.565737052,0.948207171,15.11358025,4.5,1.6,-0.7,0,3.1,0.455621302,0.772189349,0.733727811,0.087573964,0.463905325,0.975739645
Conor Sheary,Murkrow,65.2,198,60,85,42,85,42,91,0.446215139,0.729083665,0.175298805,0.752988048,0.15936255,0.822709163,15.76585366,3,-2.4,0,-1.4,0.9,0.511242604,0.692307692,0.141420118,0.461538462,0.071005917,0.732544379
Conor Timmins,Croconaw,69.4,159,65,80,80,59,63,58,0.549800797,0.625498008,0.709163347,0.422310757,0.438247012,0.420318725,15.08888889,0.9,1.3,0.1,0,0.2,0.452071006,0.518343195,0.686982249,0.673372781,0.463905325,0.480473373
Corey Perry,Magneton,85.4,82,50,60,95,120,70,70,0.28685259,0.356573705,0.834661355,0.970119522,0.565737052,0.573705179,11.5617284,0.3,2.9,3.7,0,0.4,0.165680473,0.437278107,0.853254438,0.929585799,0.463905325,0.556213018
Corey Schueneman,Farfetch'd,82.5,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,14.7,-0.4,0.1,0,0,0.1,0.423668639,0.314201183,0.463313609,0.461538462,0.463905325,0.437278107
Craig Smith,Paras,60.3,46,35,70,55,45,55,25,0.081673307,0.501992032,0.356573705,0.274900398,0.344621514,0.051792829,10.9890625,3.6,-0.6,0,0,-0.4,0.134911243,0.727810651,0.332544379,0.461538462,0.463905325,0.219526627
Curtis Lazar,Ditto,69.9,132,48,48,48,48,48,48,0.249003984,0.211155378,0.241035857,0.302788845,0.235059761,0.292828685,11.93061224,-1,0.1,0,-0.8,-0.2,0.2,0.231360947,0.463313609,0.461538462,0.138461538,0.293491124
Dakota Joshua,Raichu,54.5,26,60,90,55,90,80,100,0.446215139,0.770916335,0.356573705,0.796812749,0.699203187,0.896414343,11.52151899,3.3,-0.9,0.2,0.6,0.7,0.160946746,0.715384615,0.279881657,0.70295858,0.831360947,0.681656805
Damon Severson,Tyranitar,94.3,248,100,134,110,95,100,61,0.922310757,0.998007968,0.920318725,0.832669323,0.892430279,0.470119522,19.95555556,13.5,2.8,1.2,1,0.3,0.853254438,0.96035503,0.846745562,0.818934911,0.878698225,0.520710059
Daniel Sprong,Cloyster,39.6,91,50,95,180,85,45,70,0.28685259,0.820717131,0.992031873,0.752988048,0.195219124,0.573705179,11.41818182,10.5,1.5,1.2,0,-0.2,0.15739645,0.933727811,0.718343195,0.818934911,0.463905325,0.293491124
Daniil Miromanov,Flaaffy,72.3,180,70,55,55,80,60,45,0.625498008,0.304780876,0.356573705,0.695219124,0.410358566,0.260956175,17.03571429,-0.2,-0.8,0.4,0,0.3,0.634319527,0.346745562,0.297633136,0.731360947,0.463905325,0.520710059
Dante Fabbro,Exeggcute,49.6,102,60,40,80,60,45,40,0.446215139,0.12749004,0.709163347,0.458167331,0.195219124,0.187250996,17.44810127,-3.8,4.8,-0.1,-0.3,-1.6,0.674556213,0.040236686,0.950295858,0.237869822,0.214792899,0.027810651
Danton Heinen,Totodile,57,158,50,65,64,44,48,43,0.28685259,0.446215139,0.472111554,0.247011952,0.235059761,0.229083665,10.75692308,1.2,1.2,-0.6,0,-0.4,0.119526627,0.54852071,0.666272189,0.104142012,0.463905325,0.219526627
Darnell Nurse,Rhyhorn,65.2,111,80,85,95,30,30,25,0.747011952,0.729083665,0.834661355,0.06374502,0.057768924,0.051792829,23.49512195,8.7,1.2,-1.1,-1.5,-0.9,0.971597633,0.889940828,0.666272189,0.049112426,0.063313609,0.10295858
Darren Helm,Tentacool,53.5,72,40,40,35,50,100,70,0.151394422,0.12749004,0.099601594,0.336653386,0.892430279,0.573705179,9.009090909,-0.2,-0.4,0,0.3,0.2,0.033136095,0.346745562,0.359763314,0.461538462,0.771005917,0.480473373
Darren Raddysh,Nidorina,85.6,30,70,62,67,55,55,56,0.625498008,0.38247012,0.533864542,0.388446215,0.344621514,0.412350598,16.48235294,0.6,0.9,0,-0.1,0.2,0.575147929,0.481656805,0.60887574,0.461538462,0.271597633,0.480473373
David Gust,Farfetch'd,98.3,83,52,65,55,58,62,60,0.322709163,0.446215139,0.356573705,0.418326693,0.434262948,0.446215139,14.2,0.4,-0.3,0,0,0,0.371597633,0.452071006,0.378106509,0.461538462,0.463905325,0.392307692
David Gustafsson,Tentacool,76,72,40,40,35,50,100,70,0.151394422,0.12749004,0.099601594,0.336653386,0.892430279,0.573705179,10.1,-2.7,-0.8,0,1.4,0.4,0.077514793,0.085798817,0.297633136,0.461538462,0.918343195,0.556213018
