Player,Pokémon,Sim_Score,#,HP,Attack,Defense,Sp. Attack,Sp. Defense,Speed,HP_scale,Attack_scale,Defense_scale,Sp. Attack_scale,Sp. Defense_scale,Speed_scale,TOI_GP,xEVO_GAR,xEVD_GAR,xPPO_GAR,xSHD_GAR,Pens_GAR,TOI_GP_scale,xEVO_GAR_scale,xEVD_GAR_scale,xPPO_GAR_scale,xSHD_GAR_scale,Pens_GAR_scale
Brandon Tanev,Seadra,40.7,117,55,65,95,95,45,85,0.359897172,0.433161954,0.834190231,0.831619537,0.20437018,0.757069409,14.22195122,-1,5.4,0,-0.1,2.5,0.377514793,0.231360947,0.963313609,0.461538462,0.271597633,0.947928994
Brandt Clarke,Sableye,73.9,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,13.64444444,1.3,0.2,0,0.1,0,0.334911243,0.559763314,0.479289941,0.461538462,0.678698225,0.392307692
Brayden McNabb,Tangela,17.9,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,19.84390244,-3.4,8.6,0,-1.3,1,0.84852071,0.059171598,0.994674556,0.461538462,0.080473373,0.761538462
Brayden Pachal,Porygon,66.3,137,65,60,70,85,75,40,0.551413882,0.356041131,0.582262211,0.741645244,0.641388175,0.195372751,16.62,0,0.5,0,0.2,-0.5,0.595266272,0.390532544,0.535502959,0.461538462,0.739053254,0.18816568
Brayden Point,Houndoom,63.3,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,19.6695122,20.2,-2,10.9,0.1,3.3,0.836686391,0.990532544,0.169822485,0.995857988,0.678698225,0.978698225
Brayden Schenn,Houndoom,46.3,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,18.42804878,2.1,-4,0.8,0,0.6,0.73964497,0.622485207,0.072189349,0.783431953,0.463905325,0.638461538
Brendan Gallagher,Beldum,51.8,374,40,55,80,35,60,30,0.138817481,0.304627249,0.705655527,0.116966581,0.429305913,0.096401028,14.28108108,1.3,2,-1.8,0,-0.3,0.385798817,0.559763314,0.773964497,0.019526627,0.463905325,0.253254438
Brendan Gaunce,Bulbasaur,79.3,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,10.46,-0.2,-0.4,0,0,-0.2,0.101775148,0.346745562,0.359763314,0.461538462,0.463905325,0.293491124
Brendan Lemieux,Squirtle,54.5,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10.18222222,-1.5,0.6,0,0.2,-1.8,0.081656805,0.170414201,0.555621302,0.461538462,0.739053254,0.017751479
Brendan Smith,Lileep,81,345,66,41,77,61,87,23,0.59125964,0.150385604,0.659383033,0.48714653,0.800771208,0.047557841,15.55333333,-1.8,2.3,0,0.3,-0.7,0.487573964,0.14556213,0.800591716,0.461538462,0.771005917,0.139053254
Brenden Dillon,Tangela,56.3,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,19.58780488,0,8.8,0.1,-1.8,0.1,0.831952663,0.390532544,0.997633136,0.673372781,0.055621302,0.437278107
Brent Burns,Swampert,77.1,260,100,110,90,85,90,60,0.92159383,0.903598972,0.800771208,0.741645244,0.823907455,0.466580977,23.22073171,16.2,1.4,2.6,1.3,0,0.965680473,0.978698225,0.701183432,0.89112426,0.90887574,0.392307692
Brett Howden,Squirtle,69.2,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,13.05925926,-3.6,0.3,0,0,-1,0.288757396,0.050295858,0.493491124,0.461538462,0.463905325,0.088757396
Brett Kulak,Seel,54.3,86,65,45,55,45,70,45,0.551413882,0.179948586,0.359897172,0.254498715,0.580976864,0.26092545,17.5097561,-2.2,-1.7,-0.1,0.3,0.3,0.682840237,0.118343195,0.195266272,0.237869822,0.771005917,0.520710059
Brett Leason,Vulpix,86.2,37,38,41,40,50,65,65,0.095115681,0.150385604,0.152956298,0.318766067,0.51285347,0.529562982,10.89259259,-1.2,-5.5,-0.1,0,0.2,0.128994083,0.198816568,0.040828402,0.237869822,0.463905325,0.480473373
Brett Pesce,Manectric,44.1,310,70,75,60,105,60,105,0.633676093,0.559125964,0.438303342,0.912596401,0.429305913,0.933161954,22.00487805,0.3,-0.2,0.9,-0.8,2.7,0.94556213,0.437278107,0.398224852,0.79408284,0.138461538,0.960946746
Brett Ritchie,Kabuto,54,140,30,80,90,55,45,55,0.039845758,0.620822622,0.800771208,0.377892031,0.20437018,0.403598972,10.05,4.4,1.9,0,0,0.6,0.072189349,0.767455621,0.762721893,0.461538462,0.463905325,0.638461538
Brett Seney,Sableye,86.7,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,13.12857143,0.5,0.6,0,0,0,0.294674556,0.467455621,0.555621302,0.461538462,0.463905325,0.392307692
Brian Dumoulin,Poliwhirl,31.1,61,65,65,65,50,50,90,0.551413882,0.433161954,0.516709512,0.318766067,0.277634961,0.80848329,20.64146341,-2.4,1.2,0,-0.8,2.4,0.895857988,0.107100592,0.666272189,0.461538462,0.138461538,0.943786982
Brock Boeser,Flaaffy,52,180,70,55,55,80,60,45,0.633676093,0.304627249,0.359897172,0.686375321,0.429305913,0.26092545,17.24189189,0.3,-5.9,1.4,0,-0.7,0.65443787,0.437278107,0.027810651,0.829585799,0.463905325,0.139053254
Brock McGinn,Seadra,40.4,117,55,65,95,95,45,85,0.359897172,0.433161954,0.834190231,0.831619537,0.20437018,0.757069409,13.03333333,1.8,3.7,0,-2.2,2.5,0.286390533,0.601775148,0.901775148,0.461538462,0.044970414,0.947928994
Brock Nelson,Houndoom,43.7,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,18.43536585,15.4,-3.9,0.1,1.6,1.7,0.740828402,0.975147929,0.075739645,0.673372781,0.936686391,0.873964497
Bryan Rust,Pidgeotto,50.1,17,63,60,55,50,50,71,0.505141388,0.356041131,0.359897172,0.318766067,0.277634961,0.642673522,17.9,0.5,-1.5,-1.7,-0.5,0.6,0.713609467,0.467455621,0.210650888,0.022485207,0.180473373,0.638461538
Buddy Robinson,Sableye,88.8,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,11.77777778,1.4,1,0,0,0,0.184615385,0.568047337,0.626627219,0.461538462,0.463905325,0.392307692
Byron Froese,Sableye,64.2,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,9.955555556,0.4,1.3,0,0.1,-0.3,0.062721893,0.452071006,0.686982249,0.461538462,0.678698225,0.253254438
Cal Clutterbuck,Kecleon,67.7,352,60,90,70,60,120,40,0.44344473,0.755784062,0.582262211,0.447300771,0.960154242,0.195372751,12.2244898,1.6,0.7,0,1.2,-0.8,0.227218935,0.579881657,0.575147929,0.461538462,0.899408284,0.120118343
Cal Foote,Drowzee,59.6,96,60,48,45,43,90,42,0.44344473,0.21722365,0.21722365,0.227506427,0.823907455,0.228791774,15.114,-0.3,-0.6,0,0.6,-1.7,0.456804734,0.326035503,0.332544379,0.461538462,0.831360947,0.019526627
Cale Fleury,Wartortle,84.4,8,59,63,80,65,80,58,0.390745501,0.392030848,0.705655527,0.528277635,0.710796915,0.435732648,13.30833333,0.1,0.7,0,0.1,0,0.306508876,0.408284024,0.575147929,0.461538462,0.678698225,0.392307692
Cale Makar,Slaking,52.4,289,150,160,100,95,65,100,0.98714653,0.997429306,0.87403599,0.831619537,0.51285347,0.903598972,26.37833333,9.4,4.8,2.4,-0.8,3.5,1,0.91183432,0.950295858,0.881656805,0.138461538,0.982248521
Caleb Jones,Cradily,82.6,346,86,81,97,81,107,43,0.81748072,0.654241645,0.848329049,0.708226221,0.922879177,0.233933162,19.20547945,3.7,4.2,0.2,0.5,-0.8,0.798816568,0.732544379,0.921893491,0.70295858,0.815384615,0.120118343
Calen Addison,Combusken,70.2,256,60,85,60,85,60,55,0.44344473,0.708226221,0.438303342,0.741645244,0.429305913,0.403598972,16.11935484,2.9,-1.2,1.1,0,0.4,0.536094675,0.683431953,0.243195266,0.814201183,0.463905325,0.556213018
Calle Jarnkrok,Raichu,71.6,26,60,90,55,90,80,100,0.44344473,0.755784062,0.359897172,0.786632391,0.710796915,0.903598972,14.38219178,8.9,0.3,0.5,0.2,0.9,0.392899408,0.896449704,0.493491124,0.74556213,0.739053254,0.732544379
Calle Rosen,Absol,73,359,65,130,60,75,60,75,0.551413882,0.966580977,0.438303342,0.643958869,0.429305913,0.656812339,15.6,10.4,-0.9,0.1,-0.2,0.7,0.49112426,0.931360947,0.279881657,0.673372781,0.241420118,0.681656805
Calvin De Haan,Corsola,87.2,222,55,55,85,65,85,35,0.359897172,0.304627249,0.759640103,0.528277635,0.777634961,0.14781491,13.53396226,-0.9,2.7,0,0.7,-0.4,0.326627219,0.247337278,0.839053254,0.461538462,0.846745562,0.219526627
Cam Fowler,Sharpedo,53.5,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,24.17317073,5.5,-2.4,1.4,-3.3,1.3,0.983431953,0.811242604,0.141420118,0.829585799,0.017751479,0.814792899
Cam York,Miltank,80.8,241,95,80,105,40,70,100,0.88688946,0.620822622,0.906169666,0.185089974,0.580976864,0.903598972,19.6462963,2.2,2.5,-1.3,0.1,1.8,0.835502959,0.630177515,0.821301775,0.037869822,0.678698225,0.89112426
Carl Grundstrom,Corphish,48.3,341,43,80,65,50,35,35,0.178663239,0.620822622,0.516709512,0.318766067,0.104113111,0.14781491,10.75438596,5.7,1,0.1,-1,-0.4,0.117159763,0.820118343,0.626627219,0.673372781,0.111242604,0.219526627
Carson Meyer,Staryu,65.2,120,30,45,55,70,55,85,0.039845758,0.179948586,0.359897172,0.587403599,0.357326478,0.757069409,9.721428571,-0.8,0.6,0,0,0.5,0.05443787,0.258579882,0.555621302,0.461538462,0.463905325,0.595266272
Carson Soucy,Togetic,62.8,176,55,40,85,80,105,40,0.359897172,0.12596401,0.759640103,0.686375321,0.916452442,0.195372751,16.28974359,-0.3,2,0.2,2.1,-1.6,0.553846154,0.326035503,0.773964497,0.70295858,0.966863905,0.027810651
Carter Verhaeghe,Sharpedo,60.5,319,70,120,40,95,40,95,0.633676093,0.935732648,0.152956298,0.831619537,0.145244216,0.857326478,17.49753086,18.2,-5.1,2.4,0,1.7,0.680473373,0.98816568,0.050887574,0.881656805,0.463905325,0.873964497
Casey Cizikas,Exeggcute,62.6,102,60,40,80,60,45,40,0.44344473,0.12596401,0.705655527,0.447300771,0.20437018,0.195372751,14.53580247,-4.6,0.8,-0.1,-1.5,-0.1,0.404733728,0.022485207,0.593491124,0.237869822,0.063313609,0.340828402
Casey Fitzgerald,Delibird,90.9,225,45,55,45,65,45,75,0.210796915,0.304627249,0.21722365,0.528277635,0.20437018,0.656812339,11.91481481,-1,-1.6,0,-0.9,0.7,0.196449704,0.231360947,0.201775148,0.461538462,0.123668639,0.681656805
Casey Mittelstadt,Xatu,87.3,178,65,75,70,95,70,95,0.551413882,0.559125964,0.582262211,0.831619537,0.580976864,0.857326478,15.72804878,2.3,0.7,1.9,0,1.3,0.506508876,0.637869822,0.575147929,0.863313609,0.463905325,0.814792899
Chad Ruhwedel,Metang,79.6,375,60,75,100,55,80,50,0.44344473,0.559125964,0.87403599,0.377892031,0.710796915,0.33033419,14.56808511,0.7,1.9,0,0.4,-0.4,0.408284024,0.490532544,0.762721893,0.461538462,0.795266272,0.219526627
Chandler Stephenson,Yanma,45.6,193,65,65,45,75,45,95,0.551413882,0.433161954,0.21722365,0.643958869,0.20437018,0.857326478,19.01234568,-0.2,0.2,2.2,-1.4,1.6,0.786982249,0.346745562,0.479289941,0.875147929,0.071005917,0.859171598
Charles Hudon,Squirtle,72.9,7,44,48,65,50,64,43,0.183804627,0.21722365,0.516709512,0.318766067,0.475578406,0.233933162,10.77777778,-0.3,0,0,0,0,0.120710059,0.326035503,0.441420118,0.461538462,0.463905325,0.392307692
Charlie Coyle,Sneasel,60.5,215,55,95,55,35,75,115,0.359897172,0.807197943,0.359897172,0.116966581,0.641388175,0.962724936,16.96341463,4.7,-0.7,-0.6,0.7,1.9,0.627218935,0.781065089,0.315976331,0.104142012,0.846745562,0.904142012
Charlie McAvoy,Swampert,76.9,260,100,110,90,85,90,60,0.92159383,0.903598972,0.800771208,0.741645244,0.823907455,0.466580977,22.30149254,6.5,1.8,0.6,1.8,-0.2,0.950295858,0.847337278,0.750295858,0.75739645,0.952071006,0.293491124
Chris Kreider,Armaldo,67.5,348,75,125,100,70,80,45,0.70437018,0.949871465,0.87403599,0.587403599,0.710796915,0.26092545,18.41265823,13,2.9,0.7,1.6,-0.4,0.738461538,0.953254438,0.853254438,0.771597633,0.936686391,0.219526627
Chris Tanev,Umbreon,56,197,95,65,110,60,130,65,0.88688946,0.433161954,0.920308483,0.447300771,0.974293059,0.529562982,20.12,2.6,7.5,-0.1,1.7,0.9,0.86035503,0.66035503,0.985207101,0.237869822,0.944970414,0.732544379
Chris Tierney,Bulbasaur,76.2,1,45,49,49,65,65,45,0.210796915,0.224935733,0.254498715,0.528277635,0.51285347,0.26092545,10.86388889,-0.4,-0.5,0,0.1,-0.3,0.126627219,0.314201183,0.346153846,0.461538462,0.678698225,0.253254438
Chris Wideman,Oddish,60.9,43,45,50,55,75,65,30,0.210796915,0.251928021,0.359897172,0.643958869,0.51285347,0.096401028,13.51086957,-1.1,-4.8,0.4,0,-1.4,0.324260355,0.21183432,0.058579882,0.731360947,0.463905325,0.046745562
Christian Dvorak,Nuzleaf,36.3,274,70,70,40,60,40,60,0.633676093,0.492287918,0.152956298,0.447300771,0.145244216,0.466580977,16.8609375,0.9,-3.7,-1.4,-4.1,0.9,0.617751479,0.518343195,0.084023669,0.033727811,0.007692308,0.732544379
Christian Fischer,Bagon,61.5,371,45,75,60,40,30,50,0.210796915,0.559125964,0.438303342,0.185089974,0.061696658,0.33033419,14.845,2.3,1.1,-0.3,-0.9,0.1,0.434319527,0.637869822,0.644970414,0.159763314,0.123668639,0.437278107
Christian Wolanin,Nidorino,73.2,33,61,72,57,55,55,65,0.498714653,0.525706941,0.390745501,0.377892031,0.357326478,0.529562982,15.75625,0.7,-1.9,0,0,0.3,0.50887574,0.490532544,0.175739645,0.461538462,0.463905325,0.520710059
Claude Giroux,Victreebel,45.8,71,80,105,65,100,60,70,0.764781491,0.883033419,0.516709512,0.877892031,0.429305913,0.606683805,18.79634146,21.4,1.9,2.9,-1.4,0.5,0.776331361,0.991715976,0.762721893,0.904142012,0.071005917,0.595266272
Clayton Keller,Houndoom,46.1,229,75,90,50,110,80,95,0.70437018,0.755784062,0.290488432,0.935732648,0.710796915,0.857326478,20.75,14.7,-2.6,0.9,1.5,0.8,0.899408284,0.971597633,0.128402367,0.79408284,0.927218935,0.707692308
Cody Ceci,Tangela,18.4,114,65,55,115,100,40,60,0.551413882,0.304627249,0.933161954,0.877892031,0.145244216,0.466580977,20.135,-4.8,2.8,0,-1.5,0.7,0.862721893,0.018934911,0.846745562,0.461538462,0.063313609,0.681656805
Cody Glass,Omastar,73.2,139,70,60,125,115,70,55,0.633676093,0.356041131,0.951156812,0.955012853,0.580976864,0.403598972,14.76666667,-0.1,4.3,1.8,0.1,-0.1,0.429585799,0.371005917,0.924852071,0.855621302,0.678698225,0.340828402
Cole Caufield,Ninjask,39.8,291,61,90,45,50,50,160,0.498714653,0.755784062,0.21722365,0.318766067,0.277634961,0.997429306,18.05,9,-3.6,-2.1,0,1.4,0.719526627,0.899408284,0.089349112,0.013609467,0.463905325,0.830769231
Cole Guttman,Nidorino,69.3,33,61,72,57,55,55,65,0.498714653,0.525706941,0.390745501,0.377892031,0.357326478,0.529562982,14.55714286,1.3,-0.9,-0.3,0,0.3,0.407100592,0.559763314,0.279881657,0.159763314,0.463905325,0.520710059
Cole Koepke,Charmander,71.7,4,39,52,43,60,50,65,0.101542416,0.28277635,0.186375321,0.447300771,0.277634961,0.529562982,9.1,-0.9,-0.4,0,0,0.4,0.035502959,0.247337278,0.359763314,0.461538462,0.463905325,0.556213018
Cole McWard,Farfetch'd,98.2,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,14.22,0.2,-0.6,0,0,0.1,0.376331361,0.421893491,0.332544379,0.461538462,0.463905325,0.437278107
Cole Perfetti,Magcargo,62.2,219,50,50,120,80,80,30,0.287917738,0.251928021,0.944730077,0.686375321,0.710796915,0.096401028,14.96862745,-1.1,2.4,0.4,0,-0.6,0.444970414,0.21183432,0.810650888,0.731360947,0.463905325,0.160946746
Cole Sillinger,Slugma,73.4,218,40,40,40,70,40,20,0.138817481,0.12596401,0.152956298,0.587403599,0.145244216,0.03470437,13.309375,-6.3,-1.8,0.4,-0.7,-1.4,0.307692308,0.004733728,0.186390533,0.731360947,0.153254438,0.046745562
Cole Smith,Dustox,56.7,269,60,50,70,50,90,65,0.44344473,0.251928021,0.582262211,0.318766067,0.823907455,0.529562982,12.74202899,-3.7,2.2,0,0.7,0.3,0.265088757,0.04556213,0.79112426,0.461538462,0.846745562,0.520710059
Colin Blackwell,Ledian,64.1,166,55,35,50,55,110,85,0.359897172,0.088688946,0.290488432,0.377892031,0.935732648,0.757069409,11.8,-2.9,-2.6,0,2,2.6,0.18816568,0.071597633,0.128402367,0.461538462,0.962721893,0.955029586
Colin Miller,Blastoise,79.4,9,79,83,100,85,105,78,0.732647815,0.66966581,0.87403599,0.741645244,0.916452442,0.674807198,16.7721519,1.3,2.6,0.7,0.8,1.1,0.608284024,0.559763314,0.830177515,0.771597633,0.859171598,0.782840237
Colin White (C),Beldum,57.1,374,40,55,80,35,60,30,0.138817481,0.304627249,0.705655527,0.116966581,0.429305913,0.096401028,9.635294118,-2,2.3,-0.7,0,0,0.050887574,0.129585799,0.800591716,0.087573964,0.463905325,0.392307692
Colton Parayko,Azumarill,2.7,184,100,50,80,50,80,50,0.92159383,0.251928021,0.705655527,0.318766067,0.710796915,0.33033419,23.00379747,-4.3,6.9,-0.4,-0.7,0.6,0.960946746,0.027810651,0.981065089,0.138461538,0.153254438,0.638461538
Colton Sissons,Ninjask,55,291,61,90,45,50,50,160,0.498714653,0.755784062,0.21722365,0.318766067,0.277634961,0.997429306,15.82682927,3.3,-4.3,-0.5,-3.4,1.7,0.515976331,0.715384615,0.068639053,0.119526627,0.014792899,0.873964497
Colton White,Pidgeotto,54.7,17,63,60,55,50,50,71,0.505141388,0.356041131,0.359897172,0.318766067,0.277634961,0.642673522,14.53043478,-4.7,0,0,-0.1,0.6,0.403550296,0.020710059,0.441420118,0.461538462,0.271597633,0.638461538
Connor Brown,Nidorina,79.6,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,16.775,-0.3,0,0,-0.3,0.2,0.609467456,0.326035503,0.441420118,0.461538462,0.214792899,0.480473373
Connor Clifton,Noctowl,61.4,164,100,50,50,76,96,70,0.92159383,0.251928021,0.290488432,0.66066838,0.868894602,0.606683805,17.87564103,0.6,-1.2,0.1,0.9,0.9,0.711242604,0.481656805,0.243195266,0.673372781,0.868639053,0.732544379
Connor Dewar,Togetic,42.2,176,55,40,85,80,105,40,0.359897172,0.12596401,0.759640103,0.686375321,0.916452442,0.195372751,10.9617284,-5.4,3.3,0,0.4,0.2,0.132544379,0.012426036,0.879289941,0.461538462,0.795266272,0.480473373
Connor MacKey,Bellsprout,75.3,69,50,75,35,70,30,40,0.287917738,0.559125964,0.098971722,0.587403599,0.061696658,0.195372751,14.04666667,2.7,-4.5,0,-0.3,-0.5,0.360946746,0.671005917,0.063905325,0.461538462,0.214792899,0.18816568
Connor McDavid,Salamence,52.7,373,95,135,80,110,80,100,0.88688946,0.985861183,0.705655527,0.935732648,0.710796915,0.903598972,22.38536585,28.3,-0.3,10.9,1.2,6.3,0.955029586,1,0.378106509,0.995857988,0.899408284,1
Connor McMichael,Charmander,80,4,39,52,43,60,50,65,0.101542416,0.28277635,0.186375321,0.447300771,0.277634961,0.529562982,8.85,-0.6,-1.7,0,0,0.2,0.023668639,0.292307692,0.195266272,0.461538462,0.463905325,0.480473373
Connor Murphy,Vigoroth,53.8,288,80,80,80,55,55,90,0.764781491,0.620822622,0.705655527,0.377892031,0.357326478,0.80848329,19.39,1,4.4,0,-1.5,1.3,0.818934911,0.527218935,0.928402367,0.461538462,0.063313609,0.814792899
Conor Garland,Tauros,64.3,128,75,100,95,40,70,110,0.70437018,0.848329049,0.834190231,0.185089974,0.580976864,0.948586118,15.11358025,4.5,1.6,-0.7,0,3.1,0.455621302,0.772189349,0.733727811,0.087573964,0.463905325,0.975739645
Conor Sheary,Murkrow,63.4,198,60,85,42,85,42,91,0.44344473,0.708226221,0.179948586,0.741645244,0.174807198,0.834190231,15.76585366,3,-2.4,0,-1.4,0.9,0.511242604,0.692307692,0.141420118,0.461538462,0.071005917,0.732544379
Conor Timmins,Sableye,70.3,302,50,75,75,65,65,50,0.287917738,0.559125964,0.638817481,0.528277635,0.51285347,0.33033419,15.08888889,0.9,1.3,0.1,0,0.2,0.452071006,0.518343195,0.686982249,0.673372781,0.463905325,0.480473373
Corey Perry,Magneton,81.5,82,50,60,95,120,70,70,0.287917738,0.356041131,0.834190231,0.96529563,0.580976864,0.606683805,11.5617284,0.3,2.9,3.7,0,0.4,0.165680473,0.437278107,0.853254438,0.929585799,0.463905325,0.556213018
Corey Schueneman,Spinda,99.6,327,60,60,60,60,60,60,0.44344473,0.356041131,0.438303342,0.447300771,0.429305913,0.466580977,14.7,-0.4,0.1,0,0,0.1,0.423668639,0.314201183,0.463313609,0.461538462,0.463905325,0.437278107
Craig Smith,Mudkip,57.2,258,50,70,50,50,50,40,0.287917738,0.492287918,0.290488432,0.318766067,0.277634961,0.195372751,10.9890625,3.6,-0.6,0,0,-0.4,0.134911243,0.727810651,0.332544379,0.461538462,0.463905325,0.219526627
Curtis Lazar,Snorunt,69.7,361,50,50,50,50,50,50,0.287917738,0.251928021,0.290488432,0.318766067,0.277634961,0.33033419,11.93061224,-1,0.1,0,-0.8,-0.2,0.2,0.231360947,0.463313609,0.461538462,0.138461538,0.293491124
Dakota Joshua,Raichu,53.1,26,60,90,55,90,80,100,0.44344473,0.755784062,0.359897172,0.786632391,0.710796915,0.903598972,11.52151899,3.3,-0.9,0.2,0.6,0.7,0.160946746,0.715384615,0.279881657,0.70295858,0.831360947,0.681656805
Damon Severson,Tyranitar,94.5,248,100,134,110,95,100,61,0.92159383,0.980719794,0.920308483,0.831619537,0.890745501,0.496143959,19.95555556,13.5,2.8,1.2,1,0.3,0.853254438,0.96035503,0.846745562,0.818934911,0.878698225,0.520710059
Daniel Sprong,Huntail,60.7,367,55,104,105,94,75,52,0.359897172,0.871465296,0.906169666,0.809768638,0.641388175,0.376606684,11.41818182,10.5,1.5,1.2,0,-0.2,0.15739645,0.933727811,0.718343195,0.818934911,0.463905325,0.293491124
Daniil Miromanov,Flaaffy,70.4,180,70,55,55,80,60,45,0.633676093,0.304627249,0.359897172,0.686375321,0.429305913,0.26092545,17.03571429,-0.2,-0.8,0.4,0,0.3,0.634319527,0.346745562,0.297633136,0.731360947,0.463905325,0.520710059
Dante Fabbro,Exeggcute,47.3,102,60,40,80,60,45,40,0.44344473,0.12596401,0.705655527,0.447300771,0.20437018,0.195372751,17.44810127,-3.8,4.8,-0.1,-0.3,-1.6,0.674556213,0.040236686,0.950295858,0.237869822,0.214792899,0.027810651
Danton Heinen,Beldum,70,374,40,55,80,35,60,30,0.138817481,0.304627249,0.705655527,0.116966581,0.429305913,0.096401028,10.75692308,1.2,1.2,-0.6,0,-0.4,0.119526627,0.54852071,0.666272189,0.104142012,0.463905325,0.219526627
Darnell Nurse,Rhyhorn,63.3,111,80,85,95,30,30,25,0.764781491,0.708226221,0.834190231,0.068123393,0.061696658,0.059125964,23.49512195,8.7,1.2,-1.1,-1.5,-0.9,0.971597633,0.889940828,0.666272189,0.049112426,0.063313609,0.10295858
Darren Helm,Vulpix,50.3,37,38,41,40,50,65,65,0.095115681,0.150385604,0.152956298,0.318766067,0.51285347,0.529562982,9.009090909,-0.2,-0.4,0,0.3,0.2,0.033136095,0.346745562,0.359763314,0.461538462,0.771005917,0.480473373
Darren Raddysh,Nidorina,83.6,30,70,62,67,55,55,56,0.633676093,0.385604113,0.544987147,0.377892031,0.357326478,0.43059126,16.48235294,0.6,0.9,0,-0.1,0.2,0.575147929,0.481656805,0.60887574,0.461538462,0.271597633,0.480473373
David Gust,Farfetch'd,95,83,52,65,55,58,62,60,0.334190231,0.433161954,0.359897172,0.406169666,0.46529563,0.466580977,14.2,0.4,-0.3,0,0,0,0.371597633,0.452071006,0.378106509,0.461538462,0.463905325,0.392307692
David Gustafsson,Tentacool,72.5,72,40,40,35,50,100,70,0.138817481,0.12596401,0.098971722,0.318766067,0.890745501,0.606683805,10.1,-2.7,-0.8,0,1.4,0.4,0.077514793,0.085798817,0.297633136,0.461538462,0.918343195,0.556213018
